# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	h_solver      	h_initial     	h_final       	h_iters       	h_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	rho_solver    	rho_initial   	rho_final     	rho_iters     	rho_converged 
15.7515       	DILUPBiCGStab	1.052690e-01	8.483560e-03	1	1.280720e-01	1.100480e-02	1	1.245670e-01	1.254990e-03	1	false	DILUPBiCGStab	1.421840e-02	1.124350e-03	1	true	GAMG	5.125970e-01	2.287860e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
15.832        	DILUPBiCGStab	1.089010e-01	1.077190e-02	1	1.317260e-01	1.281360e-02	1	1.217180e-01	1.235820e-03	1	false	DILUPBiCGStab	1.531450e-02	1.367080e-03	1	true	GAMG	4.437290e-01	1.297440e-02	5	true	diagonal	0.000000e+00	0.000000e+00	0	true
15.9265       	DILUPBiCGStab	1.126120e-01	9.749590e-03	1	1.378380e-01	1.286200e-02	1	1.255530e-01	1.503680e-03	1	false	DILUPBiCGStab	1.658510e-02	1.999280e-04	1	true	GAMG	4.926550e-01	1.854700e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.0371       	DILUPBiCGStab	2.032930e-01	1.973080e-02	1	2.213920e-01	1.947740e-02	1	1.866100e-01	1.847550e-02	1	false	DILUPBiCGStab	1.690680e-02	2.433470e-04	1	true	GAMG	6.108480e-01	2.151590e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.1652       	DILUPBiCGStab	3.477540e-01	3.221370e-02	1	3.810500e-01	2.984260e-02	1	3.598280e-01	5.396800e-03	1	false	DILUPBiCGStab	1.755250e-02	3.026990e-04	1	true	GAMG	7.886740e-01	3.707830e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.3149       	DILUPBiCGStab	7.115940e-01	6.657920e-02	1	7.523770e-01	5.832270e-02	1	6.809300e-01	8.622490e-03	1	false	DILUPBiCGStab	1.749530e-02	3.059500e-04	1	true	GAMG	9.383550e-01	4.595770e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.4852       	DILUPBiCGStab	9.132950e-01	1.391830e-02	1	9.226650e-01	9.136900e-02	1	9.517950e-01	1.735620e-02	1	false	DILUPBiCGStab	2.270560e-02	5.520150e-04	1	true	GAMG	9.841220e-01	2.385930e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.5262       	DILUPBiCGStab	5.948390e-01	3.256350e-02	1	6.390770e-01	2.936210e-02	1	6.373090e-01	4.231750e-02	1	false	DILUPBiCGStab	1.465020e-02	9.950740e-04	1	true	GAMG	7.675720e-01	2.843680e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.5743       	DILUPBiCGStab	2.965590e-01	1.743440e-02	1	3.227540e-01	2.217770e-02	1	4.204040e-01	2.691270e-02	1	false	DILUPBiCGStab	1.201670e-02	7.541980e-04	1	true	GAMG	5.749230e-01	2.133900e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.632        	DILUPBiCGStab	2.146020e-01	1.711320e-02	1	1.932660e-01	1.087020e-02	1	2.400640e-01	1.820710e-02	1	false	DILUPBiCGStab	1.134980e-02	6.980820e-04	1	true	GAMG	5.596220e-01	1.757820e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.7012       	DILUPBiCGStab	1.570550e-01	1.208400e-02	1	1.598840e-01	1.114960e-02	1	1.554620e-01	1.067530e-02	1	false	DILUPBiCGStab	1.192880e-02	7.710560e-04	1	true	GAMG	4.269500e-01	1.186830e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.7842       	DILUPBiCGStab	1.318050e-01	1.082700e-02	1	1.182110e-01	7.244380e-03	1	1.297390e-01	9.837000e-03	1	false	DILUPBiCGStab	1.259210e-02	8.006480e-04	1	true	GAMG	4.181230e-01	2.084050e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
16.8831       	DILUPBiCGStab	1.823780e-01	1.585050e-02	1	1.802380e-01	1.297640e-02	1	1.723020e-01	1.420260e-02	1	false	DILUPBiCGStab	1.355660e-02	8.882510e-04	1	true	GAMG	4.948160e-01	2.281690e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
17.0025       	DILUPBiCGStab	3.234300e-01	2.941920e-02	1	3.127430e-01	2.059970e-02	1	3.743000e-01	3.148680e-02	1	false	DILUPBiCGStab	1.466740e-02	1.029170e-03	1	true	GAMG	7.088700e-01	1.660810e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
17.1453       	DILUPBiCGStab	5.189450e-01	4.582940e-02	1	5.173570e-01	3.686080e-02	1	5.840790e-01	5.515240e-02	1	false	DILUPBiCGStab	1.665760e-02	1.310420e-03	1	true	GAMG	8.528070e-01	2.144330e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
17.3161       	DILUPBiCGStab	7.975160e-01	6.524790e-02	1	8.174570e-01	6.300110e-02	1	8.192060e-01	7.443090e-02	1	false	DILUPBiCGStab	1.774810e-02	1.336940e-03	1	true	GAMG	9.327700e-01	2.516840e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
17.5131       	DILUPBiCGStab	9.323830e-01	1.467970e-02	1	9.289650e-01	1.305550e-02	1	9.463400e-01	1.698470e-02	1	false	DILUPBiCGStab	2.259110e-02	3.794440e-04	1	true	GAMG	9.816000e-01	2.745410e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
17.6265       	DILUPBiCGStab	8.998110e-01	1.121280e-02	1	9.233770e-01	1.171760e-02	1	9.030000e-01	1.455790e-02	1	false	DILUPBiCGStab	3.689550e-02	4.995140e-04	1	true	GAMG	9.636290e-01	2.674500e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
17.6682       	DILUPBiCGStab	6.995920e-01	5.438640e-02	1	6.728540e-01	4.725450e-02	1	6.673740e-01	6.415690e-02	1	false	DILUPBiCGStab	2.553820e-02	1.888180e-03	1	true	GAMG	8.881470e-01	3.713000e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
17.7161       	DILUPBiCGStab	5.596120e-01	3.296200e-02	1	5.718100e-01	3.439910e-02	1	6.132420e-01	5.333070e-02	1	false	DILUPBiCGStab	1.607680e-02	1.067920e-03	1	true	GAMG	7.035460e-01	2.652050e-02	5	true	diagonal	0.000000e+00	0.000000e+00	0	true
17.7721       	DILUPBiCGStab	4.845880e-01	2.612310e-02	1	4.178240e-01	2.172640e-02	1	4.473710e-01	3.551950e-02	1	false	DILUPBiCGStab	1.389130e-02	8.937670e-04	1	true	GAMG	7.729250e-01	2.280750e-02	5	true	diagonal	0.000000e+00	0.000000e+00	0	true
17.8391       	DILUPBiCGStab	3.958350e-01	1.938900e-02	1	3.522040e-01	1.689490e-02	1	3.577160e-01	2.271320e-02	1	false	DILUPBiCGStab	1.359090e-02	9.443650e-04	1	true	GAMG	6.041050e-01	2.040670e-02	5	true	diagonal	0.000000e+00	0.000000e+00	0	true
17.9195       	DILUPBiCGStab	3.416780e-01	1.994630e-02	1	2.715200e-01	1.536380e-02	1	2.694680e-01	2.101590e-02	1	false	DILUPBiCGStab	1.492090e-02	1.088610e-03	1	true	GAMG	7.121320e-01	2.892040e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
18.0165       	DILUPBiCGStab	4.337500e-01	2.369860e-02	1	3.643530e-01	2.014650e-02	1	3.308870e-01	2.228600e-02	1	false	DILUPBiCGStab	1.602000e-02	1.247810e-03	1	true	GAMG	7.176960e-01	2.717480e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
18.1329       	DILUPBiCGStab	6.146550e-01	3.797790e-02	1	5.408150e-01	3.188900e-02	1	4.795350e-01	3.910530e-02	1	false	DILUPBiCGStab	1.791670e-02	1.390950e-03	1	true	GAMG	8.654590e-01	2.657090e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
18.2731       	DILUPBiCGStab	8.416370e-01	5.915670e-02	1	8.065180e-01	5.527770e-02	1	7.665860e-01	6.378720e-02	1	false	DILUPBiCGStab	1.955060e-02	1.676300e-03	1	true	GAMG	9.497220e-01	4.074500e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
18.4371       	DILUPBiCGStab	9.423070e-01	7.520860e-02	1	9.424810e-01	7.042610e-02	1	9.427580e-01	1.241870e-02	1	false	DILUPBiCGStab	2.456360e-02	2.304270e-03	1	true	GAMG	9.730800e-01	4.577280e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
18.5126       	DILUPBiCGStab	8.822800e-01	6.209770e-02	1	9.106080e-01	7.864740e-02	1	9.148750e-01	9.453610e-03	1	false	DILUPBiCGStab	2.693060e-02	2.234650e-03	1	true	GAMG	9.551730e-01	2.566700e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
18.5378       	DILUPBiCGStab	5.323460e-01	2.131920e-02	1	5.202050e-01	2.777440e-02	1	5.711310e-01	3.671490e-02	1	false	DILUPBiCGStab	1.100660e-02	4.724070e-04	1	true	GAMG	7.734090e-01	3.401600e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
18.5681       	DILUPBiCGStab	2.759550e-01	1.124810e-02	1	2.977590e-01	1.329550e-02	1	3.764590e-01	2.196740e-02	1	false	DILUPBiCGStab	9.894420e-03	3.683040e-04	1	true	GAMG	6.868940e-01	3.015830e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
18.6045       	DILUPBiCGStab	1.403760e-01	5.374040e-03	1	1.396330e-01	5.582630e-03	1	1.358480e-01	6.790840e-03	1	false	DILUPBiCGStab	9.922930e-03	3.888080e-04	1	true	GAMG	3.935800e-01	1.353020e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
18.648        	DILUPBiCGStab	9.925300e-02	4.956500e-03	1	1.031660e-01	5.631410e-03	1	9.159250e-02	6.066420e-03	1	false	DILUPBiCGStab	1.048120e-02	4.320800e-04	1	true	GAMG	3.113760e-01	1.295100e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
18.7001       	DILUPBiCGStab	9.095820e-02	4.751650e-03	1	9.463170e-02	5.244430e-03	1	7.643290e-02	4.692720e-03	1	false	DILUPBiCGStab	1.127800e-02	4.990170e-04	1	true	GAMG	2.612090e-01	8.589710e-03	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
18.7624       	DILUPBiCGStab	8.677650e-02	5.107700e-03	1	8.968300e-02	5.604310e-03	1	7.569440e-02	5.565590e-03	1	false	DILUPBiCGStab	1.234540e-02	5.980530e-04	1	true	GAMG	2.497210e-01	1.059590e-02	2	true	diagonal	0.000000e+00	0.000000e+00	0	true
18.8376       	DILUPBiCGStab	8.763180e-02	5.662400e-03	1	8.674980e-02	5.778530e-03	1	7.368550e-02	5.483090e-03	1	false	DILUPBiCGStab	1.364350e-02	7.259450e-04	1	true	GAMG	2.254320e-01	7.892740e-03	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
18.9282       	DILUPBiCGStab	8.614960e-02	6.217870e-03	1	8.549680e-02	6.246880e-03	1	7.625500e-02	6.802360e-03	1	false	DILUPBiCGStab	1.506040e-02	8.786200e-04	1	true	GAMG	2.137740e-01	9.809210e-03	2	true	diagonal	0.000000e+00	0.000000e+00	0	true
19.0366       	DILUPBiCGStab	9.474010e-02	7.603310e-03	1	8.497000e-02	6.943840e-03	1	7.680050e-02	7.011440e-03	1	false	DILUPBiCGStab	1.645970e-02	1.044370e-03	1	true	GAMG	1.955490e-01	5.295380e-03	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
19.1663       	DILUPBiCGStab	1.080340e-01	8.216030e-03	1	9.742150e-02	7.781350e-03	1	9.252750e-02	1.007540e-03	1	false	DILUPBiCGStab	1.801440e-02	1.246390e-03	1	true	GAMG	2.469280e-01	7.287660e-03	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
19.3198       	DILUPBiCGStab	2.282450e-01	1.866100e-02	1	2.222210e-01	1.674860e-02	1	1.837130e-01	1.901000e-03	1	false	DILUPBiCGStab	1.944190e-02	1.451120e-03	1	true	GAMG	4.740520e-01	2.064050e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
19.503        	DILUPBiCGStab	6.749880e-01	5.772910e-02	1	6.092700e-01	4.541210e-02	1	6.229090e-01	7.283330e-03	1	false	DILUPBiCGStab	2.118130e-02	1.806200e-03	1	true	GAMG	8.411110e-01	3.512840e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
19.7229       	DILUPBiCGStab	9.422600e-01	8.301650e-02	1	9.588460e-01	7.583870e-02	1	9.507100e-01	9.399560e-02	1	false	DILUPBiCGStab	2.373530e-02	2.149470e-03	1	true	GAMG	9.818850e-01	4.483940e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
19.8376       	DILUPBiCGStab	9.589070e-01	8.749460e-02	1	9.456910e-01	8.825170e-02	1	9.617540e-01	1.100690e-02	1	false	DILUPBiCGStab	2.890880e-02	3.229940e-04	1	true	GAMG	9.844630e-01	4.786730e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
19.8605       	DILUPBiCGStab	4.830280e-01	3.797670e-02	1	5.240120e-01	3.641750e-02	1	5.363840e-01	4.810920e-02	1	false	DILUPBiCGStab	2.372830e-02	1.894050e-03	1	true	GAMG	8.396530e-01	3.869500e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
19.8871       	DILUPBiCGStab	3.193160e-01	2.020880e-02	1	3.264520e-01	2.202630e-02	1	3.824820e-01	3.060020e-02	1	false	DILUPBiCGStab	1.564210e-02	1.324840e-03	1	true	GAMG	7.056100e-01	1.843940e-02	5	true	diagonal	0.000000e+00	0.000000e+00	0	true
19.9183       	DILUPBiCGStab	1.561630e-01	8.886710e-03	1	1.542880e-01	9.697480e-03	1	1.781580e-01	1.633920e-02	1	false	DILUPBiCGStab	1.575480e-02	1.606270e-04	1	true	GAMG	4.744400e-01	2.152470e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
19.9554       	DILUPBiCGStab	1.285940e-01	9.684270e-03	1	1.041690e-01	7.580860e-03	1	1.146420e-01	7.407660e-03	1	false	DILUPBiCGStab	1.575150e-02	1.361720e-03	1	true	GAMG	3.453880e-01	1.394600e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
19.9996       	DILUPBiCGStab	1.257440e-01	1.043640e-02	1	9.484290e-02	8.262410e-03	1	1.124150e-01	9.463580e-03	1	false	DILUPBiCGStab	1.623810e-02	1.214320e-03	1	true	GAMG	3.390970e-01	1.108790e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
20.0522       	DILUPBiCGStab	1.162910e-01	1.114250e-02	1	7.912770e-02	7.744400e-03	1	9.425130e-02	6.816530e-03	1	false	DILUPBiCGStab	1.663630e-02	1.245980e-03	1	true	GAMG	2.916240e-01	7.861700e-03	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
20.1149       	DILUPBiCGStab	1.195010e-01	1.064200e-03	1	7.905510e-02	7.901690e-04	1	9.759440e-02	9.015640e-03	1	false	DILUPBiCGStab	1.701350e-02	1.502820e-03	1	true	GAMG	3.026970e-01	8.532380e-03	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
20.1889       	DILUPBiCGStab	1.221240e-01	1.110720e-03	1	8.702820e-02	8.816500e-04	1	9.651990e-02	8.315690e-03	1	false	DILUPBiCGStab	1.726980e-02	1.695790e-04	1	true	GAMG	2.791270e-01	1.146050e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
20.2748       	DILUPBiCGStab	1.312940e-01	1.359530e-03	1	8.385410e-02	8.471800e-04	1	9.403170e-02	1.024110e-03	1	false	DILUPBiCGStab	1.727430e-02	1.896020e-04	1	true	GAMG	3.318510e-01	8.980520e-03	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
20.3733       	DILUPBiCGStab	1.604470e-01	1.832240e-03	1	1.298690e-01	1.362830e-03	1	1.213510e-01	1.292290e-03	1	false	DILUPBiCGStab	1.749210e-02	1.953920e-04	1	true	GAMG	3.942540e-01	1.604920e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
20.4861       	DILUPBiCGStab	2.824740e-01	3.355810e-03	1	1.935020e-01	1.465450e-02	1	1.901920e-01	2.251950e-03	1	false	DILUPBiCGStab	1.808580e-02	2.002650e-04	1	true	GAMG	5.844320e-01	2.706590e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
20.6151       	DILUPBiCGStab	5.385840e-01	7.876870e-03	1	5.053360e-01	4.754630e-02	1	4.583310e-01	8.008250e-03	1	false	DILUPBiCGStab	1.872760e-02	2.206660e-04	1	true	GAMG	8.593700e-01	3.666740e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
20.7612       	DILUPBiCGStab	8.690770e-01	8.559360e-02	1	8.417520e-01	7.482390e-02	1	8.486110e-01	1.203750e-02	1	false	DILUPBiCGStab	2.126010e-02	2.529680e-04	1	true	GAMG	9.558890e-01	4.287090e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
20.9126       	DILUPBiCGStab	9.553050e-01	2.217210e-02	1	9.610120e-01	2.102850e-02	1	9.525620e-01	3.177800e-02	1	false	DILUPBiCGStab	2.968660e-02	7.015000e-04	1	true	GAMG	9.852900e-01	3.971370e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
20.9221       	DILUPBiCGStab	2.736510e-01	2.704050e-02	1	2.432240e-01	2.158790e-02	1	2.407250e-01	2.230290e-02	1	false	DILUPBiCGStab	1.306030e-02	1.072920e-03	1	true	GAMG	7.295220e-01	3.077260e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
20.9334       	DILUPBiCGStab	2.067380e-01	1.545610e-02	1	2.326390e-01	1.245720e-02	1	2.054890e-01	1.631800e-02	1	false	DILUPBiCGStab	1.041880e-02	7.643050e-04	1	true	GAMG	5.708340e-01	2.445100e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
20.947        	DILUPBiCGStab	1.336150e-01	1.029160e-02	1	1.130470e-01	6.873610e-03	1	1.183030e-01	7.623540e-03	1	false	DILUPBiCGStab	1.041110e-02	6.016000e-04	1	true	GAMG	3.582970e-01	1.388690e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
20.9633       	DILUPBiCGStab	1.021210e-01	7.975650e-03	1	8.596070e-02	5.320480e-03	1	9.756380e-02	6.804250e-03	1	false	DILUPBiCGStab	1.075910e-02	5.386670e-04	1	true	GAMG	3.019800e-01	1.196430e-02	2	true	diagonal	0.000000e+00	0.000000e+00	0	true
20.9829       	DILUPBiCGStab	9.726250e-02	7.451910e-03	1	7.745380e-02	4.700630e-03	1	9.321280e-02	6.469960e-03	1	false	DILUPBiCGStab	1.153710e-02	5.711260e-04	1	true	GAMG	2.744300e-01	1.293830e-02	2	true	diagonal	0.000000e+00	0.000000e+00	0	true
21.0064       	DILUPBiCGStab	9.217610e-02	7.205540e-03	1	7.261000e-02	4.640450e-03	1	9.084550e-02	6.692170e-03	1	false	DILUPBiCGStab	1.257880e-02	6.586560e-04	1	true	GAMG	2.585150e-01	5.726050e-03	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
21.0345       	DILUPBiCGStab	8.892450e-02	6.809530e-03	1	7.028660e-02	4.877060e-03	1	8.935350e-02	6.912350e-03	1	false	DILUPBiCGStab	1.378400e-02	7.781840e-04	1	true	GAMG	2.439740e-01	5.106910e-03	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
21.0681       	DILUPBiCGStab	8.610960e-02	6.510570e-03	1	7.023490e-02	5.243160e-03	1	8.808020e-02	7.199290e-03	1	false	DILUPBiCGStab	1.510690e-02	9.137240e-04	1	true	GAMG	2.368290e-01	5.460040e-03	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
21.1083       	DILUPBiCGStab	8.408330e-02	6.362450e-03	1	7.128530e-02	5.699060e-03	1	8.792580e-02	7.528630e-03	1	false	DILUPBiCGStab	1.652910e-02	1.081520e-03	1	true	GAMG	2.359070e-01	5.400230e-03	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
21.1563       	DILUPBiCGStab	8.315440e-02	6.628660e-03	1	7.347890e-02	6.257590e-03	1	8.919300e-02	7.981980e-03	1	false	DILUPBiCGStab	1.802060e-02	1.290120e-03	1	true	GAMG	2.387200e-01	5.405020e-03	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
21.2137       	DILUPBiCGStab	8.311580e-02	7.219000e-03	1	7.609570e-02	6.767430e-03	1	9.054880e-02	8.575750e-03	1	false	DILUPBiCGStab	1.947800e-02	1.528800e-03	1	true	GAMG	2.411880e-01	5.213090e-03	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
21.2825       	DILUPBiCGStab	8.809640e-02	9.393550e-04	1	8.553560e-02	7.300810e-03	1	9.886320e-02	1.062040e-03	1	false	DILUPBiCGStab	2.102710e-02	1.820780e-03	1	true	GAMG	2.346070e-01	9.176700e-03	2	true	diagonal	0.000000e+00	0.000000e+00	0	true
21.3651       	DILUPBiCGStab	1.036590e-01	9.959500e-03	1	1.062210e-01	9.908470e-03	1	1.243390e-01	1.198040e-02	1	false	DILUPBiCGStab	2.243620e-02	2.120740e-03	1	true	GAMG	3.846310e-01	1.244280e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
21.4634       	DILUPBiCGStab	1.452110e-01	1.776920e-03	1	1.556600e-01	1.314430e-02	1	1.699510e-01	2.437360e-03	1	false	DILUPBiCGStab	2.376670e-02	2.482760e-04	1	true	GAMG	4.557890e-01	1.304130e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
21.5813       	DILUPBiCGStab	2.957970e-01	3.904650e-03	1	3.158810e-01	3.022990e-02	1	3.653470e-01	4.802660e-03	1	false	DILUPBiCGStab	2.481970e-02	3.005150e-04	1	true	GAMG	7.454240e-01	2.689670e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
21.7237       	DILUPBiCGStab	6.550460e-01	9.055560e-03	1	6.994100e-01	9.861610e-03	1	7.368240e-01	1.112790e-02	1	false	DILUPBiCGStab	2.615240e-02	3.783260e-04	1	true	GAMG	9.271600e-01	3.320750e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
21.8875       	DILUPBiCGStab	9.289530e-01	2.162930e-02	1	9.373010e-01	2.884720e-02	1	9.536780e-01	3.049540e-02	1	false	DILUPBiCGStab	3.098710e-02	6.744740e-04	1	true	GAMG	9.813330e-01	3.493290e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
21.9169       	DILUPBiCGStab	5.363440e-01	7.723940e-03	1	5.062850e-01	5.012240e-02	1	5.698700e-01	7.547920e-03	1	false	DILUPBiCGStab	1.616980e-02	3.163750e-04	1	true	GAMG	8.309370e-01	3.611180e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
21.9504       	DILUPBiCGStab	3.084200e-01	7.160510e-03	1	3.895070e-01	1.322430e-02	1	3.772150e-01	3.205390e-02	1	false	DILUPBiCGStab	1.161900e-02	1.112120e-03	1	true	GAMG	6.526790e-01	3.147310e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
21.99         	DILUPBiCGStab	1.976480e-01	3.107090e-03	1	2.264660e-01	4.515940e-03	1	2.413870e-01	3.386450e-03	1	false	DILUPBiCGStab	1.279830e-02	1.136010e-03	1	true	GAMG	6.556500e-01	1.616620e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
22.037        	DILUPBiCGStab	1.565420e-01	2.004920e-03	1	1.894530e-01	4.743960e-03	1	1.768300e-01	2.901220e-03	1	false	DILUPBiCGStab	1.325150e-02	1.263820e-03	1	true	GAMG	4.403180e-01	2.066550e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
22.0929       	DILUPBiCGStab	1.248080e-01	1.898120e-03	1	1.422740e-01	1.370450e-02	1	1.573780e-01	2.440990e-03	1	false	DILUPBiCGStab	1.434800e-02	1.378020e-03	1	true	GAMG	4.800530e-01	2.309650e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
22.159        	DILUPBiCGStab	1.275250e-01	1.674550e-03	1	1.492920e-01	2.912150e-03	1	1.517220e-01	1.841650e-03	1	false	DILUPBiCGStab	1.491910e-02	1.428830e-03	1	true	GAMG	4.029850e-01	1.634590e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
22.2379       	DILUPBiCGStab	1.440710e-01	2.637220e-03	1	1.587160e-01	2.125370e-03	1	1.733140e-01	2.464760e-03	1	false	DILUPBiCGStab	1.595850e-02	1.439300e-03	1	true	GAMG	4.542750e-01	1.887610e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
22.3332       	DILUPBiCGStab	2.331900e-01	4.932900e-03	1	2.720040e-01	5.024230e-03	1	2.752030e-01	3.761720e-03	1	false	DILUPBiCGStab	1.705410e-02	1.505970e-03	1	true	GAMG	6.308420e-01	2.474520e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
22.4443       	DILUPBiCGStab	4.242720e-01	7.248150e-03	1	5.142130e-01	7.676030e-03	1	5.116910e-01	6.772460e-03	1	false	DILUPBiCGStab	1.791180e-02	1.583950e-03	1	true	GAMG	7.826680e-01	3.078190e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
22.5788       	DILUPBiCGStab	7.778630e-01	1.931570e-02	1	8.341540e-01	1.574740e-02	1	8.350290e-01	1.329870e-02	1	false	DILUPBiCGStab	1.965540e-02	1.666620e-03	1	true	GAMG	9.527540e-01	3.689060e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
22.7301       	DILUPBiCGStab	9.229670e-01	2.106820e-02	1	9.483880e-01	2.546080e-02	1	9.462890e-01	2.097230e-02	1	false	DILUPBiCGStab	3.212230e-02	8.610280e-04	1	true	GAMG	9.792340e-01	3.825160e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
22.7538       	DILUPBiCGStab	4.832370e-01	1.012390e-02	1	4.879490e-01	1.770940e-02	1	5.086040e-01	1.408140e-02	1	false	DILUPBiCGStab	1.675010e-02	6.698510e-04	1	true	GAMG	7.808070e-01	2.095300e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
22.7822       	DILUPBiCGStab	2.647490e-01	3.116450e-03	1	3.621540e-01	2.683730e-02	1	3.434190e-01	2.573520e-02	1	false	DILUPBiCGStab	1.201310e-02	7.556180e-04	1	true	GAMG	6.574700e-01	1.763730e-02	4	true	diagonal	0.000000e+00	0.000000e+00	0	true
22.8163       	DILUPBiCGStab	1.333870e-01	1.007430e-02	1	1.505650e-01	2.042510e-03	1	1.620080e-01	1.675380e-03	1	false	DILUPBiCGStab	1.230990e-02	7.628820e-04	1	true	GAMG	4.119310e-01	1.661170e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
22.8575       	DILUPBiCGStab	9.895450e-02	8.282520e-04	1	1.155170e-01	1.034460e-02	1	1.259360e-01	8.909240e-03	1	false	DILUPBiCGStab	1.247260e-02	7.256280e-04	1	true	GAMG	3.252800e-01	1.037010e-02	3	true	diagonal	0.000000e+00	0.000000e+00	0	true
22.9073       	DILUPBiCGStab	8.987620e-02	7.017970e-03	1	1.097430e-01	1.463980e-03	1	1.156260e-01	9.354720e-03	1	false	DILUPBiCGStab	1.307350e-02	8.101220e-04	1	true	GAMG	2.883190e-01	1.084020e-02	2	true	diagonal	0.000000e+00	0.000000e+00	0	true
