# Solver information
# Time        	h_solver      	h_initial     	h_final       	h_iters       	h_converged   
15.6276       	DICPCG	1.379100e-03	2.912540e-07	1	true
15.684        	DICPCG	1.647290e-03	4.167210e-07	1	true
15.7515       	DICPCG	1.961090e-03	5.926140e-07	1	true
15.832        	DICPCG	2.324280e-03	8.358070e-07	1	true
15.9265       	DICPCG	2.715260e-03	2.915750e-10	2	true
16.0371       	DICPCG	3.156700e-03	4.621410e-10	2	true
16.1652       	DICPCG	3.623650e-03	7.064110e-10	2	true
16.3149       	DICPCG	4.198800e-03	1.112770e-09	2	true
16.4852       	DICPCG	4.725470e-03	1.620250e-09	2	true
16.5262       	DICPCG	1.133140e-03	2.083230e-07	1	true
16.5743       	DICPCG	1.328790e-03	2.871360e-07	1	true
16.632        	DICPCG	1.587240e-03	4.107490e-07	1	true
16.7012       	DICPCG	1.894410e-03	5.868620e-07	1	true
16.7842       	DICPCG	2.262520e-03	8.400470e-07	1	true
16.8831       	DICPCG	2.683610e-03	3.164340e-10	2	true
17.0025       	DICPCG	3.214530e-03	5.474180e-10	2	true
17.1453       	DICPCG	3.815480e-03	9.229050e-10	2	true
17.3161       	DICPCG	4.519080e-03	1.552420e-09	2	true
17.5131       	DICPCG	5.157540e-03	2.360060e-09	2	true
17.6265       	DICPCG	2.950330e-03	4.547720e-10	2	true
17.6682       	DICPCG	1.080690e-03	2.020450e-07	1	true
17.7161       	DICPCG	1.239540e-03	2.664400e-07	1	true
17.7721       	DICPCG	1.444640e-03	3.628070e-07	1	true
17.8391       	DICPCG	1.719040e-03	5.151780e-07	1	true
17.9195       	DICPCG	2.057550e-03	7.404790e-07	1	true
18.0165       	DICPCG	2.467300e-03	2.794540e-10	2	true
18.1329       	DICPCG	2.942380e-03	4.770090e-10	2	true
18.2731       	DICPCG	3.516680e-03	8.206350e-10	2	true
18.4371       	DICPCG	4.081230e-03	1.295580e-09	2	true
18.5126       	DICPCG	1.869780e-03	6.312730e-07	1	true
18.5378       	DICPCG	6.249720e-04	7.090880e-08	1	true
18.5681       	DICPCG	7.498850e-04	1.022190e-07	1	true
18.6045       	DICPCG	8.964040e-04	1.462900e-07	1	true
18.648        	DICPCG	1.070770e-03	2.091140e-07	1	true
18.7001       	DICPCG	1.277940e-03	2.984840e-07	1	true
18.7624       	DICPCG	1.526070e-03	4.266990e-07	1	true
18.8376       	DICPCG	1.831560e-03	6.164150e-07	1	true
18.9282       	DICPCG	2.198450e-03	8.911780e-07	1	true
19.0366       	DICPCG	2.615830e-03	3.703240e-10	2	true
19.1663       	DICPCG	3.107140e-03	6.249830e-10	2	true
19.3198       	DICPCG	3.651140e-03	1.022860e-09	2	true
19.503        	DICPCG	4.318000e-03	1.708690e-09	2	true
19.7229       	DICPCG	5.124740e-03	2.907400e-09	2	true
19.8376       	DICPCG	2.659420e-03	4.217290e-10	2	true
19.8605       	DICPCG	5.289940e-04	5.438580e-08	1	true
19.8871       	DICPCG	6.156970e-04	7.376550e-08	1	true
19.9183       	DICPCG	7.194990e-04	1.008570e-07	1	true
19.9554       	DICPCG	8.542850e-04	1.423840e-07	1	true
19.9996       	DICPCG	1.016730e-03	2.020100e-07	1	true
20.0522       	DICPCG	1.206050e-03	2.848080e-07	1	true
20.1149       	DICPCG	1.430480e-03	4.016200e-07	1	true
20.1889       	DICPCG	1.684370e-03	5.584360e-07	1	true
20.2748       	DICPCG	1.946960e-03	7.486460e-07	1	true
20.3733       	DICPCG	2.220490e-03	9.775650e-07	1	true
20.4861       	DICPCG	2.532020e-03	3.889990e-10	2	true
20.6151       	DICPCG	2.876440e-03	5.748750e-10	2	true
20.7612       	DICPCG	3.237900e-03	8.274620e-10	2	true
20.9126       	DICPCG	3.328840e-03	9.109090e-10	2	true
20.9221       	DICPCG	2.076770e-04	8.832350e-09	1	true
20.9334       	DICPCG	2.489950e-04	1.270570e-08	1	true
20.947        	DICPCG	2.986700e-04	1.829640e-08	1	true
20.9633       	DICPCG	3.584950e-04	2.638500e-08	1	true
20.9829       	DICPCG	4.293200e-04	3.787950e-08	1	true
21.0064       	DICPCG	5.139680e-04	5.435150e-08	1	true
21.0345       	DICPCG	6.143450e-04	7.775270e-08	1	true
21.0681       	DICPCG	7.327780e-04	1.107760e-07	1	true
21.1083       	DICPCG	8.730660e-04	1.574940e-07	1	true
21.1563       	DICPCG	1.043080e-03	2.251810e-07	1	true
21.2137       	DICPCG	1.242110e-03	3.199120e-07	1	true
21.2825       	DICPCG	1.485840e-03	4.587500e-07	1	true
21.3651       	DICPCG	1.776440e-03	6.573570e-07	1	true
21.4634       	DICPCG	2.103360e-03	9.243310e-07	1	true
21.5813       	DICPCG	2.511040e-03	4.198500e-10	2	true
21.7237       	DICPCG	3.015430e-03	7.312120e-10	2	true
21.8875       	DICPCG	3.442960e-03	1.098110e-09	2	true
21.9169       	DICPCG	6.171310e-04	8.148870e-08	1	true
21.9504       	DICPCG	7.033350e-04	1.059600e-07	1	true
21.99         	DICPCG	8.298600e-04	1.476930e-07	1	true
22.037        	DICPCG	9.835630e-04	2.077640e-07	1	true
22.0929       	DICPCG	1.166450e-03	2.927130e-07	1	true
22.159        	DICPCG	1.374760e-03	4.074240e-07	1	true
22.2379       	DICPCG	1.636640e-03	5.788150e-07	1	true
22.3332       	DICPCG	1.967340e-03	8.387040e-07	1	true
22.4443       	DICPCG	2.284550e-03	3.409380e-10	2	true
22.5788       	DICPCG	2.749930e-03	5.976680e-10	2	true
22.7301       	DICPCG	3.072560e-03	8.422200e-10	2	true
22.7538       	DICPCG	4.800330e-04	5.109020e-08	1	true
22.7822       	DICPCG	5.763830e-04	7.373670e-08	1	true
22.8163       	DICPCG	6.904370e-04	1.059440e-07	1	true
22.8575       	DICPCG	8.320390e-04	1.540900e-07	1	true
22.9073       	DICPCG	1.003800e-03	2.246780e-07	1	true
22.9671       	DICPCG	1.201270e-03	3.224370e-07	1	true
23.0397       	DICPCG	1.453990e-03	4.734860e-07	1	true
23.125        	DICPCG	1.700620e-03	6.495680e-07	1	true
23.2291       	DICPCG	2.069370e-03	9.648360e-07	1	true
23.3556       	DICPCG	2.499640e-03	4.831400e-10	2	true
23.5051       	DICPCG	2.936110e-03	7.885340e-10	2	true
23.692        	DICPCG	3.641590e-03	1.515230e-09	2	true
23.7316       	DICPCG	7.724840e-04	1.377670e-07	1	true
23.7769       	DICPCG	8.811920e-04	1.795400e-07	1	true
23.8301       	DICPCG	1.032040e-03	2.467200e-07	1	true
23.8951       	DICPCG	1.258050e-03	3.673490e-07	1	true
23.974        	DICPCG	1.522720e-03	5.394510e-07	1	true
24.0673       	DICPCG	1.793040e-03	7.500590e-07	1	true
24.1709       	DICPCG	1.984430e-03	9.215850e-07	1	true
24.2463       	DICPCG	1.438780e-03	4.869820e-07	1	true
24.2805       	DICPCG	6.532500e-04	1.007880e-07	1	true
24.3205       	DICPCG	7.608950e-04	1.368960e-07	1	true
24.3691       	DICPCG	9.220830e-04	2.013110e-07	1	true
24.4264       	DICPCG	1.087240e-03	2.803380e-07	1	true
24.4981       	DICPCG	1.355150e-03	4.363150e-07	1	true
24.5818       	DICPCG	1.575900e-03	5.914570e-07	1	true
24.6863       	DICPCG	1.961820e-03	9.190410e-07	1	true
24.8432       	DICPCG	2.923750e-03	8.660980e-10	2	true
25            	DICPCG	2.907040e-03	8.617750e-10	2	true
25.1799       	DICPCG	3.310440e-03	1.284130e-09	2	true
25.2367       	DICPCG	1.044150e-03	2.665900e-07	1	true
25.2762       	DICPCG	7.257440e-04	1.291910e-07	1	true
25.3217       	DICPCG	8.336040e-04	1.707530e-07	1	true
25.3763       	DICPCG	9.972340e-04	2.447720e-07	1	true
25.4418       	DICPCG	1.192900e-03	3.509190e-07	1	true
25.5203       	DICPCG	1.424620e-03	5.016230e-07	1	true
25.6144       	DICPCG	1.703360e-03	7.189790e-07	1	true
25.7263       	DICPCG	2.014850e-03	3.075870e-10	2	true
25.7707       	DICPCG	7.985190e-04	1.594870e-07	1	true
25.8239       	DICPCG	9.562240e-04	2.290040e-07	1	true
25.8856       	DICPCG	1.104740e-03	3.061880e-07	1	true
25.9596       	DICPCG	1.321510e-03	4.389060e-07	1	true
26.0464       	DICPCG	1.545240e-03	6.016160e-07	1	true
26.1164       	DICPCG	1.244080e-03	3.913960e-07	1	true
26.1582       	DICPCG	7.405960e-04	1.392020e-07	1	true
26.2082       	DICPCG	8.866910e-04	1.997940e-07	1	true
26.2683       	DICPCG	1.061160e-03	2.865960e-07	1	true
26.3405       	DICPCG	1.270610e-03	4.116190e-07	1	true
26.4271       	DICPCG	1.521640e-03	5.915980e-07	1	true
26.531        	DICPCG	1.816120e-03	8.449280e-07	1	true
26.6558       	DICPCG	2.172590e-03	4.113920e-10	2	true
26.8017       	DICPCG	2.524090e-03	6.492780e-10	2	true
26.8399       	DICPCG	6.596010e-04	1.132380e-07	1	true
26.8856       	DICPCG	7.896310e-04	1.625310e-07	1	true
26.9405       	DICPCG	9.450590e-04	2.331990e-07	1	true
27.0064       	DICPCG	1.131250e-03	3.347140e-07	1	true
27.0854       	DICPCG	1.352830e-03	4.796200e-07	1	true
27.1801       	DICPCG	1.615720e-03	6.856610e-07	1	true
27.2937       	DICPCG	1.929430e-03	9.804110e-07	1	true
27.4296       	DICPCG	2.299300e-03	5.158850e-10	2	true
27.5442       	DICPCG	1.928870e-03	9.889030e-07	1	true
27.5539       	DICPCG	1.634390e-04	7.143090e-09	1	true
27.5654       	DICPCG	1.933280e-04	1.000340e-08	1	true
