# Solver information
# Time        	h_solver      	h_initial     	h_final       	h_iters       	h_converged   
27.4296       	DICPCG	2.297920e-03	5.135230e-10	2	true
27.5442       	DICPCG	1.928620e-03	9.876930e-07	1	true
27.5539       	DICPCG	1.635030e-04	7.140900e-09	1	true
27.5654       	DICPCG	1.935390e-04	1.000980e-08	1	true
27.5791       	DICPCG	2.316270e-04	1.434420e-08	1	true
27.5956       	DICPCG	2.778470e-04	2.065170e-08	1	true
27.6155       	DICPCG	3.331190e-04	2.970490e-08	1	true
27.6392       	DICPCG	3.992480e-04	4.270150e-08	1	true
27.6677       	DICPCG	4.786970e-04	6.144060e-08	1	true
27.7019       	DICPCG	5.732810e-04	8.820720e-08	1	true
27.743        	DICPCG	6.873380e-04	1.269440e-07	1	true
27.7922       	DICPCG	8.227410e-04	1.821310e-07	1	true
27.8513       	DICPCG	9.847730e-04	2.613470e-07	1	true
27.9221       	DICPCG	1.176880e-03	3.739540e-07	1	true
28.007        	DICPCG	1.408020e-03	5.364440e-07	1	true
28.1088       	DICPCG	1.682290e-03	7.677700e-07	1	true
28.2311       	DICPCG	2.012000e-03	3.673230e-10	2	true
28.3762       	DICPCG	2.375560e-03	6.082400e-10	2	true
28.4773       	DICPCG	1.649830e-03	7.474360e-07	1	true
28.5156       	DICPCG	6.262910e-04	1.081840e-07	1	true
28.5589       	DICPCG	7.046340e-04	1.371060e-07	1	true
28.6108       	DICPCG	8.447470e-04	1.972970e-07	1	true
28.6731       	DICPCG	1.012520e-03	2.838680e-07	1	true
28.748        	DICPCG	1.211960e-03	4.074180e-07	1	true
28.8376       	DICPCG	1.447930e-03	5.827130e-07	1	true
28.9451       	DICPCG	1.728370e-03	8.323240e-07	1	true
29.0742       	DICPCG	2.069260e-03	4.216480e-10	2	true
29.2292       	DICPCG	2.470390e-03	7.211620e-10	2	true
29.2969       	DICPCG	1.077540e-03	3.276430e-07	1	true
29.3173       	DICPCG	3.245930e-04	2.981890e-08	1	true
29.3417       	DICPCG	3.891110e-04	4.287590e-08	1	true
29.3711       	DICPCG	4.665830e-04	6.169150e-08	1	true
29.4063       	DICPCG	5.590820e-04	8.864990e-08	1	true
29.4485       	DICPCG	6.692700e-04	1.271630e-07	1	true
29.4991       	DICPCG	8.014450e-04	1.825690e-07	1	true
29.5597       	DICPCG	9.583840e-04	2.614470e-07	1	true
29.6325       	DICPCG	1.146610e-03	3.748770e-07	1	true
29.7199       	DICPCG	1.373910e-03	5.393580e-07	1	true
29.825        	DICPCG	1.645790e-03	7.758810e-07	1	true
29.9511       	DICPCG	1.966710e-03	3.826660e-10	2	true
30.1018       	DICPCG	2.339490e-03	6.478810e-10	2	true
30.2827       	DICPCG	2.790650e-03	1.107350e-09	2	true
30.4256       	DICPCG	2.195950e-03	5.477820e-10	2	true
30.4385       	DICPCG	1.992140e-04	1.163860e-08	1	true
30.4534       	DICPCG	2.285930e-04	1.533010e-08	1	true
30.4704       	DICPCG	2.623580e-04	2.020090e-08	1	true
30.4902       	DICPCG	3.038560e-04	2.710790e-08	1	true
30.5132       	DICPCG	3.525810e-04	3.651460e-08	1	true
30.5398       	DICPCG	4.097260e-04	4.933380e-08	1	true
30.5709       	DICPCG	4.759440e-04	6.660400e-08	1	true
30.6069       	DICPCG	5.521910e-04	8.970750e-08	1	true
30.6487       	DICPCG	6.394990e-04	1.204000e-07	1	true
30.6971       	DICPCG	7.392230e-04	1.610070e-07	1	true
30.7531       	DICPCG	8.535810e-04	2.148850e-07	1	true
30.8176       	DICPCG	9.835640e-04	2.856430e-07	1	true
30.8923       	DICPCG	1.134280e-03	3.804110e-07	1	true
30.9787       	DICPCG	1.310740e-03	5.087980e-07	1	true
31.0789       	DICPCG	1.513430e-03	6.796270e-07	1	true
31.1949       	DICPCG	1.749090e-03	9.098150e-07	1	true
31.3302       	DICPCG	2.030670e-03	4.547630e-10	2	true
31.4845       	DICPCG	2.305870e-03	6.695130e-10	2	true
31.5675       	DICPCG	1.239670e-03	4.621640e-07	1	true
31.5935       	DICPCG	3.882850e-04	4.548590e-08	1	true
31.6239       	DICPCG	4.524700e-04	6.180330e-08	1	true
31.66         	DICPCG	5.391640e-04	8.781170e-08	1	true
31.7034       	DICPCG	6.453810e-04	1.259170e-07	1	true
31.7554       	DICPCG	7.725270e-04	1.805830e-07	1	true
31.8176       	DICPCG	9.237580e-04	2.584940e-07	1	true
31.8916       	DICPCG	1.094160e-03	3.631510e-07	1	true
31.9786       	DICPCG	1.285620e-03	5.021900e-07	1	true
32.081        	DICPCG	1.507640e-03	6.920500e-07	1	true
32.2005       	DICPCG	1.752950e-03	9.379520e-07	1	true
32.3406       	DICPCG	2.048400e-03	4.928490e-10	2	true
32.5012       	DICPCG	2.335660e-03	7.352660e-10	2	true
32.6694       	DICPCG	2.436920e-03	8.422720e-10	2	true
32.6937       	DICPCG	3.517190e-04	3.845120e-08	1	true
32.7218       	DICPCG	4.085740e-04	5.191950e-08	1	true
32.755        	DICPCG	4.801300e-04	7.175240e-08	1	true
32.7941       	DICPCG	5.653220e-04	9.957150e-08	1	true
32.8399       	DICPCG	6.604560e-04	1.360660e-07	1	true
32.8932       	DICPCG	7.677190e-04	1.841160e-07	1	true
32.9552       	DICPCG	8.909900e-04	2.484080e-07	1	true
33.0274       	DICPCG	1.035700e-03	3.363110e-07	1	true
33.1114       	DICPCG	1.201590e-03	4.536910e-07	1	true
33.2096       	DICPCG	1.399750e-03	6.172550e-07	1	true
33.3246       	DICPCG	1.633520e-03	8.430880e-07	1	true
33.4591       	DICPCG	1.902330e-03	4.213110e-10	2	true
33.6181       	DICPCG	2.239260e-03	6.916200e-10	2	true
33.7962       	DICPCG	2.493880e-03	9.639100e-10	2	true
33.8218       	DICPCG	3.599500e-04	4.169020e-08	1	true
33.8523       	DICPCG	4.273450e-04	5.880770e-08	1	true
33.8888       	DICPCG	5.118340e-04	8.443310e-08	1	true
33.9326       	DICPCG	6.125150e-04	1.210230e-07	1	true
33.9844       	DICPCG	7.239420e-04	1.692110e-07	1	true
34.0453       	DICPCG	8.489370e-04	2.328930e-07	1	true
